OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
160099,04092017444,SAN JOSE MEX & TEQUILA BAR,11201 GALLERIA AVE ,SUITE 101,RALEIGH,NC,27614,(919) 435-6050,2016-10-20T00:00:00.000Z,Restaurant,17577,-78.54362102,35.94819247,M
160100,04092018229,Uncorked Wine Bar,10511 Shawdowlawn DR ,Ste 111,RALEIGH,NC,27614,(984) 200-5423,2019-11-14T00:00:00.000Z,Restaurant,16478,0,0,U
160101,04092014787,Bruegger's Bagels,10750 Wakefield Commons DR ,Ste 111,RALEIGH,NC,27614,(919) 453-2700,2007-01-25T00:00:00.000Z,Restaurant,16483,-78.54123068,35.94195641,M
160102,04092013873,Bella Italia Ristorante,10630 Durant Rd ,Suite 101,RALEIGH,NC,27614,(919) 676-0076,2003-08-06T00:00:00.000Z,Restaurant,5059,-78.59244794,35.90621752,M
160103,04092016803,GARDENS AT WAKEFIELD PLANTATION,12800 SPRUCE TREE  WAY ,,RALEIGH,NC,27614,(919) 562-5580,2014-11-07T00:00:00.000Z,Restaurant,21834,-78.56215874,35.94291372,M
160104,04092025150,Harris Teeter #367 Starbucks,14520 John Rex BLVD ,,RALEIGH,NC,27614,(919) 554-4167,2017-10-24T00:00:00.000Z,Food Stand,8204,-78.54281974,35.94700335,M
160105,04092110468,Forest Pines Drive Elementary,11455 Forest Pines DR ,,RALEIGH,NC,27614,(919) 562-6269,2007-08-27T00:00:00.000Z,Public School Lunchrooms,11283,-78.54699508,35.95343043,M
160106,04092018141,Sheetz,13401 FALLS OF NEUSE RD,,RALEIGH,NC,27614,,2019-07-22T00:00:00.000Z,Restaurant,18832,-78.55932262,35.9435196,M
160107,04092017856,Caretta Coffee & Cafe,"1141 Falls River Ave, Suite 124",,RALEIGH,NC,27614,(919) 803-5212,2018-06-05T00:00:00.000Z,Restaurant,11170,-78.58877443,35.90718863,M
160108,04092300184,Food Lion #1358 Meat Market,1121 FALLS RIVER AVE ,,RALEIGH,NC,27614-6731,,2000-07-01T00:00:00.000Z,Meat Market,3905,-78.58940896,35.90603425,M
160109,04092110090,Pleasant Union Elem.School Cafet.,1900 PLEASANT UNION CHURCH RD ,,RALEIGH,NC,27614-7103,(919) 870-4230,1992-08-20T00:00:00.000Z,Public School Lunchrooms,5648,-78.67273066,35.95029393,M
160110,04092020941,Papa John's #1579,14460 New Falls of Neuse Rd,Ste 115,RALEIGH,NC,27614-8227,(919) 488-7272,2000-04-28T00:00:00.000Z,Food Stand,5022,-78.54362008,35.94386602,M
160111,04092015705,JERSEY MIKES ,14460 NEW FALLS OF NEUSE RD ,STE 113,RALEIGH,NC,27614-8227,(919) 488-0262,2010-08-31T00:00:00.000Z,Restaurant,10947,-78.54362008,35.94386602,M
160112,04092021092,Food Lion #2534 Deli,13200 New Falls of Neuse Rd,,RALEIGH,NC,27614-8239,(919) 562-8912,2001-09-14T00:00:00.000Z,Food Stand,3099,-78.55981965,35.9407555,M
160113,04092016030,DANTE'S ITALIANO,13200 NEW FALLS OF NEUSE RD ,STE 117-119,RALEIGH,NC,27614-8239,(919) 556-2146,2011-10-11T00:00:00.000Z,Restaurant,6743,-78.55981965,35.9407555,M
160114,04092018157,THE ASPENS AT BEDFORD FALLS KITCHEN,1580 DUNN RD,,RALEIGH,NC,27614-9308,(919) 846-7216,2019-08-26T00:00:00.000Z,Restaurant,18418,-78.58662877,35.92446259,M
160115,04092110093,Durant Road Elem. Cafeteria,9901 DURANT RD ,YEAR ROUND,RALEIGH,NC,27614-9369,(919) 870-4210,1992-07-02T00:00:00.000Z,Public School Lunchrooms,883,-78.58044482,35.8996083,M
160116,04092110017,Brassfield Road Elem. Cafeteria,2001 BRASSFIELD RD ,,RALEIGH,NC,27614-9453,(919) 870-4084,1991-05-01T00:00:00.000Z,Public School Lunchrooms,309,-78.6303403,35.93349947,M
160117,04092020878,Han-Dee Hugo's #62,10550 DURANT RD ,,RALEIGH,NC,27614-9478,(919) 518-2474,1999-05-21T00:00:00.000Z,Food Stand,163,-78.59030503,35.90565755,M
160118,04092020898,Bayleaf Convenience,10701 SIX FORKS RD,,RALEIGH,NC,27614-9570,(919) 847-7075,1999-08-24T00:00:00.000Z,Food Stand,2638,-78.64904636,35.92875186,M
160119,04092110098,DURANT ROAD MIDDLE SCHOOL CAFETERIA,10401 DURANT RD ,,RALEIGH,NC,27614-9706,(919) 518-0103,1995-07-07T00:00:00.000Z,Public School Lunchrooms,2100,-78.58824109,35.90237202,M
160120,04092014599,Poppy Seed Market,8801-107 Lead Mine RD ,,RALEIGH,NC,27615,(919) 870-8997,2006-05-31T00:00:00.000Z,Restaurant,12244,-78.65799167,35.90484309,M
160121,04092300289,Food Lion #2244 Meat/Seafood,7905 Falls of Neuse Road,,RALEIGH,NC,27615,(919) 847-8159,2019-10-29T00:00:00.000Z,Meat Market,17479,-78.62699996,35.89304166,M
160122,04092016619,SHEETZ #537,2408 DIXIE FOREST RD ,,RALEIGH,NC,27615,(919) 790-7064,2014-02-14T00:00:00.000Z,Restaurant,13382,-78.5993676,35.86286629,M
160123,04092015775,SIMPLY CREPES CAFE & CATERING,8470 HONEYCUTT RD ,STE 110,RALEIGH,NC,27615,(919) 322-2327,2011-07-14T00:00:00.000Z,Restaurant,4246,-78.62166097,35.89510574,M
160124,04092014447,La Rancherita Mexican Restaurant,7420 Six Forks RD ,,RALEIGH,NC,27615,(919) 844-6330,2005-12-08T00:00:00.000Z,Restaurant,21075,-78.64526778,35.88157372,M
160125,04092160004,Litchford Falls Healthcare Kitchen,8200 Litchford Rd,,RALEIGH,NC,27615,(919) 878-7772,2003-04-07T00:00:00.000Z,Institutional Food Service,6233,-78.60167942,35.89047655,M
160126,04092025206,Keim Center (Ravenscroft School),7409 Falls of Neuse RD ,,RALEIGH,NC,27615,,2018-08-24T00:00:00.000Z,Food Stand,21712,-78.63135227,35.88450956,M
160127,04092016877,LIFE CAFE POOLSIDE,8715 FALLS OF NEUSE ROAD,,RALEIGH,NC,27615,(919) 582-7000,2015-02-27T00:00:00.000Z,Restaurant,15587,-78.61205856,35.89621574,M
160128,04092016554,VINNIE'S STEAK HOUSE & TAVERN,7440 SIX FORKS RD ,,RALEIGH,NC,27615,(919) 847-7319,2013-11-18T00:00:00.000Z,Restaurant,12123,-78.64526778,35.88157372,M
160129,04092022011,SPROUTS #540 DELI,9414 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 326-2530,2017-03-14T00:00:00.000Z,Food Stand,10826,-78.60286042,35.90143714,M
160130,04092017745,FARINA NEIGHBORHOOD ITALIAN,8450 HONEYCUTT RD ,B-100,RALEIGH,NC,27615,(919) 890-0143,2017-11-29T00:00:00.000Z,Restaurant,10639,-78.62166097,35.89510574,M
160131,04092017839,Alpaca Peruvian Charcoal Chicken,8211-107 Brier Creek PKY ,,RALEIGH,NC,27615,(919) 278-7724,2018-04-16T00:00:00.000Z,Restaurant,12129,-78.78492872,35.90933401,M
160132,04092016118,TENKO JAPAN,6325 FALLS OF NEUSE  RD ,,RALEIGH,NC,27615,(919) 876-4545,2012-03-01T00:00:00.000Z,Restaurant,10805,-78.62251606,35.86922851,M
160133,04092025181,Tastefully Served @ TKA,2161 S Wilmington ST ,,RALEIGH,NC,27615,(919) 760-5134,2018-05-11T00:00:00.000Z,Food Stand,17644,-78.64171063,35.75324624,M
160134,04092017690,ZANYU ASIAN NOODLES,8450 HONEYCUTT RD ,STE. 112,RALEIGH,NC,27615,(310) 625-8489,2017-10-04T00:00:00.000Z,Restaurant,10617,-78.62166097,35.89510574,M
160135,04092016825,SMASHBURGER,6679-105 FALLS OF NEUSE ROAD,,RALEIGH,NC,27615,(919) 870-9230,2014-12-03T00:00:00.000Z,Restaurant,21746,-78.62317377,35.87493875,M
160136,04092017653,PAPAYA CHICKEN & GRILL,7909 FALLS OF NEUSE RD ,SUITE 105,RALEIGH,NC,27615,(984) 233-6263,2017-07-21T00:00:00.000Z,Restaurant,12235,-78.62599606,35.89330024,M
160137,04092016616,TAJ MAHAL INDIAN CUISINE,6611 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 848-2262,2014-02-05T00:00:00.000Z,Restaurant,18166,-78.62444941,35.87396756,M
160138,04092016289,MCDONALDS #32822,7301 SIX FORKS  RD ,,RALEIGH,NC,27615,(919) 846-9902,2012-11-16T00:00:00.000Z,Restaurant,11193,-78.6463992,35.87989927,M
160139,04092021534,The Fresh Market Meat/Seafood,6325 Falls of Neuse RD ,,RALEIGH,NC,27615,(919) 872-8501,2008-04-25T00:00:00.000Z,Food Stand,5079,-78.62251606,35.86922851,M
160140,04092021269,Han-Dee Hugo's #95,8109 Falls Of Neuse Rd,,RALEIGH,NC,27615,(919) 847-7689,2004-04-26T00:00:00.000Z,Food Stand,5516,-78.62309105,35.89440738,M
160141,04092030323,GONZA TACOS (WCID #583),10005 SIX FORKS RD ,,RALEIGH,NC,27615,(919) 337-2239,2017-02-27T00:00:00.000Z,Mobile Food Units,21288,-78.65047039,35.91579035,M
160142,04092013938,Quiznos Sub # 91,6605 Falls Of Neuse Rd ,,RALEIGH,NC,27615,(919) 676-1909,2003-11-13T00:00:00.000Z,Restaurant,15240,-78.62444941,35.87396756,M
160143,04092025174,Meez Market & Catering,8320-108 Litchford RD ,,RALEIGH,NC,27615,(252) 327-2445,2018-04-19T00:00:00.000Z,Food Stand,9802,-78.60100965,35.89311432,M
160144,04092021446,Lowes Foods #191 Produce,9600 Strickland RD ,,RALEIGH,NC,27615,(919) 847-5661,2007-04-27T00:00:00.000Z,Food Stand,10536,-78.65568292,35.90277448,M
160145,04092022010,SPROUTS #540 PRODUCE,9414 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 326-2530,2017-03-14T00:00:00.000Z,Food Stand,10530,-78.60286042,35.90143714,M
160146,04092016876,LIFE CAFE,8715 FALLS OF NEUSE ROAD,,RALEIGH,NC,27615,(919) 582-7000,2015-02-27T00:00:00.000Z,Restaurant,20160,-78.61205856,35.89621574,M
160147,04092016007,NC JAPAN EXPRESS,9660 FALLS OF NEUSE  RD ,STE 147,RALEIGH,NC,27615,(919) 846-1684,2011-09-16T00:00:00.000Z,Restaurant,18825,-78.60015155,35.90522894,M
160148,04092021659,WHOLE FOODS #10338 PRODUCE,8710 SIX FORKS  RD ,,RALEIGH,NC,27615,(919) 354-0350,2011-03-11T00:00:00.000Z,Food Stand,13070,-78.65023656,35.89889154,M
160149,04092300282,SPROUTS #540 MEAT MARKET,9414 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 326-2530,2017-03-14T00:00:00.000Z,Meat Market,10790,-78.60286042,35.90143714,M
160150,04092017629,TROPICAL SMOOTHIE CAFE NC-55,6679-101 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 879-2233,2017-06-14T00:00:00.000Z,Restaurant,20150,-78.62317377,35.87493875,M
160151,04092160061,Elmcroft of Northridge,600 Newton RD ,,RALEIGH,NC,27615,(919) 848-4906,2007-07-26T00:00:00.000Z,Institutional Food Service,6482,-78.63711313,35.87834919,M
160152,04092015731,IHOP #3331,7471 SIX FORKS RD ,,RALEIGH,NC,27615,(919) 847-4467,2010-10-06T00:00:00.000Z,Restaurant,17671,-78.64672008,35.88190821,M
160153,04092050028,NEUSE CHRISTIAN ACADEMY,7600 FALLS OF NEUSE  RD ,,RALEIGH,NC,27615,(919) 847-0160 ext. 274,2009-12-30T00:00:00.000Z,Private School Lunchrooms,5526,-78.62608851,35.88760817,M
160154,04092021896,FOOD LION #1481 PRODUCE,7713 LEAD MINE RD ,,RALEIGH,NC,27615,(919) 518-1607,2015-10-21T00:00:00.000Z,Food Stand,9303,-78.66044244,35.88617531,T
160155,04092011290,Raleighwood Cinema & Grill,6609 Falls Of Neuse Rd ,,RALEIGH,NC,27615,(919) 847-8370,1993-05-28T00:00:00.000Z,Restaurant,1908,-78.62444941,35.87396756,M
160156,04092021046,Specialty South Commissary,3200 Gresham Lake Rd,Ste 117,RALEIGH,NC,27615,(919) 855-8548,2001-01-11T00:00:00.000Z,Food Stand,1856,-78.58228759,35.88437165,M
160157,04092016141,PANERA BREAD #1656,8511 COLONNADE CENTER DR ,STE 110,RALEIGH,NC,27615,(919) 861-9300,2012-03-26T00:00:00.000Z,Restaurant,8034,-78.65023656,35.89889154,M
160158,04092017966,Kwench Juice Cafe,9660-142 Falls of Neuse RD ,,RALEIGH,NC,27615,,2018-10-22T00:00:00.000Z,Restaurant,16000,-78.60229361,35.90546933,M
160159,04092014039,Subway #12050,8711 Six Forks Rd,,RALEIGH,NC,27615,(919) 676-2610,2004-05-05T00:00:00.000Z,Restaurant,3501,-78.65461141,35.89932701,M
160160,04092017739,Falls Village Wine and Beer,6675-131 Falls of Neuse RD ,,RALEIGH,NC,27615,(984) 200-5984,2017-11-16T00:00:00.000Z,Restaurant,13865,-78.6231327,35.87483802,M
160161,04092016380,HIBERNIAN PUB & RESTAURANT,8021 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 803-0290,2013-03-01T00:00:00.000Z,Restaurant,10206,-78.62452714,35.8940443,M
160162,04092015086,BRUEGGERS BAGELS #192,9704 STRICKLAND RD ,,RALEIGH,NC,27615,(919) 846-0183,2008-03-20T00:00:00.000Z,Restaurant,5913,-78.65729539,35.90232333,M
160163,04092021712,HARRIS TEETER #136 MEAT MARKET/SEAFOOD,9600 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 676-6614,2012-07-10T00:00:00.000Z,Food Stand,5919,-78.60015155,35.90522894,M
160164,04092017057,FRESH LEVANT BISTRO,8450-106 HONEYCUTT RD ,,RALEIGH,NC,27615,(984) 200-3999,2015-10-14T00:00:00.000Z,Restaurant,11439,-78.62255458,35.89538596,M
160165,04092016632,DRIFTWOOD SOUTHERN KITCHEN,8460 HONEYCUTT RD ,STE 112,RALEIGH,NC,27615,(919) 977-8360,2014-02-24T00:00:00.000Z,Restaurant,18002,-78.62166097,35.89510574,M
160166,04092021835,KAPLAN CATERING,9420-111 FORUM DRIVE,,RALEIGH,NC,27615,(919) 274-0456,2015-02-23T00:00:00.000Z,Food Stand,15090,-78.65361444,35.89723108,M
160167,04092017578,SOUTHERN CRAFT BUTCHERS,8460-116 HONEYCYTT RD ,,RALEIGH,NC,27615,(919) 239-4087,2017-04-18T00:00:00.000Z,Restaurant,12382,-78.62255822,35.89549529,M
160168,04092110027,West Millbrook Middle Sch. Cafeteria,8815 Strickland Rd ,,RALEIGH,NC,27615,(919) 870-4071,1991-09-17T00:00:00.000Z,Public School Lunchrooms,1756,-78.6438736,35.89638834,M
160169,04092022008,KINGS WOK,8320 Litchford  RD ,SUITE 160,RALEIGH,NC,27615,(919) 878-5252,2017-03-09T00:00:00.000Z,Food Stand,12424,-78.59988229,35.89223772,M
160170,04092017283,WENDY'S #6330,7200 SIX FORKS RD ,,RALEIGH,NC,27615,(919) 676-8933,2016-08-15T00:00:00.000Z,Restaurant,16997,-78.64500114,35.87800592,M
160171,04092021969,SPEEDWAY #6989,10920 CREEDMOOR RD ,,RALEIGH,NC,27615,(919) 870-6057,2016-07-28T00:00:00.000Z,Food Stand,16995,-78.68548351,35.94189642,M
160172,04092017864,Cafe at the Forum,8529 Bldg-4 Six Forks Road ,,RALEIGH,NC,27615,(919) 349-0055,2018-06-21T00:00:00.000Z,Restaurant,21345,0,0,U
160173,04092015378,Snoopy's Hot Dogs And More,2431-161 SPRING FOREST RD ,,RALEIGH,NC,27615,(919) 876-3775,2009-04-17T00:00:00.000Z,Restaurant,16036,-78.59906382,35.86071298,M
160174,04092015864,VINOS FINOS Y PICADAS,8450 HONEYCUTT RD ,,RALEIGH,NC,27615,(919) 747-9233,2011-01-03T00:00:00.000Z,Restaurant,12520,-78.62166097,35.89510574,M
160175,04092011976,Char-grill,9601 Strickland Rd,,RALEIGH,NC,27615,(919) 845-8994,1996-12-06T00:00:00.000Z,Restaurant,3405,-78.65583057,35.90114711,M
160176,04092021657,WHOLE FOODS #10338 SPECIALTY,8710 SIX FORKS RD ,,RALEIGH,NC,27615,(919) 354-0350,2011-03-11T00:00:00.000Z,Food Stand,17758,-78.65023656,35.89889154,M
160177,04092021532,The Fresh Market Deli,6325 Falls of Neuse  RD ,,RALEIGH,NC,27615,(919) 872-8501,2008-04-25T00:00:00.000Z,Food Stand,21403,-78.62251606,35.86922851,M
160178,04092016710,Waffle House #2052,2320 Dixie Forest Road,,RALEIGH,NC,27615,(919) 862-1905,2014-07-03T00:00:00.000Z,Restaurant,14736,-78.60008588,35.8628339,M
160179,04092021198,Food Lion #572 Produce,8320-120 Litchford Rd ,,RALEIGH,NC,27615,(919) 790-8146,2003-06-30T00:00:00.000Z,Food Stand,3262,-78.60100965,35.89311432,M
160180,04092017071,PERI BROTHERS PIZZA,7321 SIX FORKS RD ,,RALEIGH,NC,27615,(919) 844-6692,2015-11-06T00:00:00.000Z,Restaurant,10017,-78.64725808,35.88069032,M
160181,04092040334,WICKED LINKS #3 (wcid #516),3200-117  GRESHAM LAKE  RD ,,Raleigh,NC,27615,(919) 855-8548,2015-08-28T00:00:00.000Z,Pushcarts,14299,-78.5825652,35.88472026,M
160182,04092013831,Cruizers 28,7220 Six Forks Rd ,,RALEIGH,NC,27615,(919) 847-2606,2003-07-09T00:00:00.000Z,Restaurant,3238,-78.64508835,35.87865432,M
160183,04092021533,The Fresh Market Produce,6325 Falls of Neuse RD ,,RALEIGH,NC,27615,(919) 872-8501,2008-04-25T00:00:00.000Z,Food Stand,21455,-78.62251606,35.86922851,M
160184,04092030223,Valentino's (WCID 378),4820 Signett DR ,,RALEIGH,NC,27615,(919) 376-5814,2010-07-09T00:00:00.000Z,Mobile Food Units,21470,-78.58339304,35.85150753,M
160185,04092015507,SUBWAY #948,6325 FALLS OF NEUSE RD ,STE 7,RALEIGH,NC,27615,(919) 876-0082,2009-11-10T00:00:00.000Z,Restaurant,4688,-78.62251606,35.86922851,M
160186,04092030397,Tacos Mama Chava #2 (WCID #686),7200 Sandy Forks RD ,,RALEIGH,NC,27615,(919) 518-6710,2019-02-27T00:00:00.000Z,Mobile Food Units,18379,-78.62289884,35.87199086,M
160187,04092020870,Papa John's Pizza,9611 Strickland Rd ,,RALEIGH,NC,27615,(919) 676-7272,1999-04-07T00:00:00.000Z,Food Stand,16166,-78.6561631,35.90108866,M
160188,04092014738,Chick-fil-A #1963,8661 Six Forks RD ,,RALEIGH,NC,27615,(919) 848-6715,2006-12-05T00:00:00.000Z,Restaurant,16754,-78.65140772,35.89807227,M
160189,04092013816,Capri Restaurant,6325-17 Falls Of Neuse Rd ,,RALEIGH,NC,27615,(919) 878-4424,2003-06-23T00:00:00.000Z,Restaurant,4633,-78.62102418,35.86869281,M
160190,04092016139,SOLA COFFEE & CAFE,7705 LEAD MINE RD ,,RALEIGH,NC,27615,(919) 803-8983,2012-03-21T00:00:00.000Z,Restaurant,7009,-78.65998467,35.8852805,M
160191,04092017074,RISE BISCUITS & DONUTS,6325-33 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(984) 200-5751,2015-11-05T00:00:00.000Z,Restaurant,9941,-78.62102418,35.86869281,M
160192,04092014550,KFC/Taco Bell #J120093,6405 Falls of Neuse RD,,RALEIGH,NC,27615,(919) 872-6902,2006-04-25T00:00:00.000Z,Restaurant,7104,-78.62197977,35.87045451,M
160193,04092014952,Hardee's #1204,8805 Six Forks RD ,,RALEIGH,NC,27615,(919) 848-1444,2007-09-13T00:00:00.000Z,Restaurant,20989,-78.65232036,35.90020628,M
160194,04092018024,Rockin Roll Sushi Express,9650 Strickland RD ,Suite 101,RALEIGH,NC,27615,(919) 803-7926,2019-01-04T00:00:00.000Z,Restaurant,21849,-78.65677159,35.90420107,T
160195,04092025288,Food Lion #2244 Deli,7905 FALLS OF NEUSE RD,,RALEIGH,NC,27615,(919) 847-8159,2019-10-29T00:00:00.000Z,Food Stand,14060,-78.62699996,35.89304166,M
160196,04092017874,Jasmin & Olivz,6679 Falls of Neuse RD ,,RALEIGH,NC,27615,(919) 803-2229,2018-07-06T00:00:00.000Z,Restaurant,14754,-78.62444941,35.87396756,M
160197,04092016431,KAI SUSHI & SAKE BAR,7713 LEADMINE  RD ,STE 11,RALEIGH,NC,27615,(919) 870-4923,2013-05-15T00:00:00.000Z,Restaurant,14066,-78.66044244,35.88617531,T
160198,04092015667,Patti's Cafe,8300 HEALTH PARK  ,STE 101,RALEIGH,NC,27615,(919) 671-0769,2010-07-02T00:00:00.000Z,Restaurant,12749,-78.6591053,35.895917,M
160199,04092013733,Lemongrass Thai Restaurant,8320-142 Litchford Rd ,,RALEIGH,NC,27615,(919) 954-0377,2003-01-06T00:00:00.000Z,Restaurant,941,-78.60100965,35.89311432,M
160200,04092017567,CITY BARBEQUE #43,9424 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 847-4306,2017-03-21T00:00:00.000Z,Restaurant,16611,-78.60286042,35.90143714,M
160201,04092016048,GONZA TACOS Y TEQUILA,7713 LEAD MINE  RD ,,RALEIGH,NC,27615,(919) 846-5478,2011-11-17T00:00:00.000Z,Restaurant,8724,-78.66044244,35.88617531,T
160202,04092016375,SUSHI ONE,8470 HONEYCUTT RD ,#100,RALEIGH,NC,27615,(919) 615-4024,2013-02-13T00:00:00.000Z,Restaurant,7413,-78.62166097,35.89510574,M
160203,04092021867,FOOD LION #1374 PRODUCE,9525 STRICKLAND RD ,,RALEIGH,NC,27615,(919) 676-0141,2015-08-25T00:00:00.000Z,Food Stand,13361,-78.65461141,35.89932701,M
160204,04092015923,JUBALA VILLAGE COFFEE,8450-104 HONEYCUTT  RD ,,RALEIGH,NC,27615,(919) 758-8330,2011-03-25T00:00:00.000Z,Restaurant,11481,-78.62255458,35.89538596,M
160205,04092040325,WICKED LINKS #1 (WCID #493),4601 CAPITAL BLVD,,RALEIGH,NC,27615,(919) 855-8548,2014-08-16T00:00:00.000Z,Pushcarts,16571,-78.58176392,35.84605672,M
160206,04092018003,Firehouse Subs #785,7901 FALLS OF NUESE RD ,STE 133,RALEIGH,NC,27615,(919) 656-7392,2018-12-19T00:00:00.000Z,Restaurant,16296,-78.62784692,35.89352061,M
160207,04092017445,METRO DINER #3002,6325-73 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 578-9053,2016-09-30T00:00:00.000Z,Restaurant,18509,-78.62102418,35.86869281,M
158208,04092017848,Cocula Mexican Restaurant,1428 Garner Station BLVD ,,GARNER,NC,27603,(919) 615-4347,2018-05-03T00:00:00.000Z,Restaurant,20537,-78.65212425,35.72490399,M
158209,04092016990,CAROLINA ALE HOUSE,400 CONSERVATION DR ,,GARNER,NC,27607,(919) 772-2646,2015-07-16T00:00:00.000Z,Restaurant,20823,0,0,U
158210,04092015471,CHICK-FIL-A #2181,801 VILLAGE WALK  DR ,,HOLLY SPRING,NC,27540,(919) 567-0060,2009-09-02T00:00:00.000Z,Restaurant,8595,-78.83457704,35.6392159,M
158211,04092300243,HARRIS TEETER #311 MEAT MARKET,324 VILLAGE WALK DR ,,HOLLY SPRINGS,NC,27502,(919) 552-1596,2009-09-10T00:00:00.000Z,Meat Market,17499,-78.83920922,35.63987917,M
158212,04092017796,Osteria G,5160 Sunset Lake RD ,,HOLLY SPRINGS,NC,27539,(984) 229-7480,2018-02-16T00:00:00.000Z,Restaurant,18568,-78.79910505,35.66774596,M
158213,04092013910,Devils Ridge Golf Club,5107 Linksland Dr ,,HOLLY SPRINGS,NC,27540,(919) 557-6100,2003-10-10T00:00:00.000Z,Restaurant,1586,-78.80138378,35.65562891,M
158214,04092018053,Skrimp Shack #21,7224 GB Alford HWY ,,Holly Springs,NC,27540,(919) 335-3924,2019-02-12T00:00:00.000Z,Restaurant,18942,-78.83292714,35.63500021,M
158215,04092017850,SEQIRUS CAFE,475 GREEN OAKS PKY ,,HOLLY SPRINGS,NC,27540,(919) 577-3810,2018-05-21T00:00:00.000Z,Restaurant,21338,-78.86718952,35.65081231,M
158216,04092016574,ZAXBY'S #44901,101 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 762-0432,2013-11-21T00:00:00.000Z,Restaurant,21408,-78.85029671,35.6590441,M
158217,04092015755,FIESTA MEXICANA #6,428 VILLAGE PARK DR ,,HOLLY SPRINGS,NC,27540,(919) 346-1330,2011-06-17T00:00:00.000Z,Restaurant,16859,0,0,U
158218,04092017075,TAPLINE GROWLER,1110 KENTWORTH DR ,,HOLLY SPRINGS,NC,27540,(919) 762-7329,2015-11-03T00:00:00.000Z,Restaurant,18414,-78.8299761,35.6377161,M
158219,04092018005,Sheetz #659,1100 Avent Ferry RD ,,Holly Springs,NC,27540,(919) 552-8044,2018-12-17T00:00:00.000Z,Restaurant,18424,-78.8446495,35.63913787,M
158220,04092016016,CHINA UNO,308  VILLAGE WALK  DR ,,HOLLY SPRINGS,NC,27540,(919) 557-9888,2011-10-11T00:00:00.000Z,Restaurant,21675,-78.83920922,35.63987917,M
158221,04092016842,DQ GRILL & CHILL #43767,601 VILLAGE WALK DR ,,HOLLY SPRINGS,NC,27540,(919) 552-4920,2014-12-29T00:00:00.000Z,Restaurant,21747,-78.83592869,35.6398289,M
158222,04092015436,KFC/TACO BELL #118,7108  GB ALFORD HWY ,,HOLLY SPRINGS,NC,27540,(919) 557-3801,2009-07-17T00:00:00.000Z,Restaurant,21782,-78.83081103,35.63579652,M
158223,04092018083,The Blind Pelican,120 Bass Lake RD ,,Holly Springs,NC,27540,(984) 225-2471,2019-04-15T00:00:00.000Z,Restaurant,21802,-78.82480349,35.65381034,M
158224,04092018063,Triangle Wine Company,4204 Lassiter RD ,,Holly Springs,NC,27540,(919) 267-9830,2019-02-27T00:00:00.000Z,Restaurant,18437,-78.79440661,35.66435998,M
158225,04092021341,Harris Teeter #118 Produce,5277 Sunset Lake RD ,,HOLLY SPRINGS,NC,27540,(919) 363-3059,2005-08-15T00:00:00.000Z,Food Stand,18516,-78.79654321,35.66684152,M
158226,04092017318,FREDDY'S FROZEN CUSTARD & STEAKBURGERS #3207,221 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 557-3421,2016-09-08T00:00:00.000Z,Restaurant,18742,-78.84526788,35.66457162,M
158227,04092017899,Harris Teeter #311 Starbucks,324 Village Walk ,,Holly Springs,NC,27540,(919) 552-1596,2018-07-31T00:00:00.000Z,Restaurant,18612,-78.83877453,35.64061222,M
158228,04092017710,Los Tres Magueyes,325 N Main ST ,,Holly Springs,NC,27540,(919) 552-6272,2017-10-19T00:00:00.000Z,Restaurant,18548,-78.83516548,35.65627673,M
158229,04092300229,Harris Teeter #118 Meat Market,5277 Sunset Lake RD ,,HOLLY SPRINGS,NC,27540,(919) 363-3059,2005-08-15T00:00:00.000Z,Meat Market,18517,-78.79654321,35.66684152,M
158230,04092014182,NY Pizza,634 Holly Spring RD,,HOLLY SPRINGS,NC,27540,(919) 567-0505,2004-11-05T00:00:00.000Z,Restaurant,5723,-78.82480349,35.65381034,M
158231,04092021582,HARRIS TEETER #311 DELI,324 VILLAGE WALK   DR ,,HOLLY SPRINGS,NC,27540,(919) 552-1596,2009-09-10T00:00:00.000Z,Food Stand,7171,-78.83920922,35.63987917,M
158232,04092017067,IHOP #2130,7304 GB ALFORD HWY ,,HOLLY SPRINGS,NC,27540,(919) 552-8570,2015-10-30T00:00:00.000Z,Restaurant,11649,-78.83000659,35.63485246,M
